id,data_subject_id,proto,service,flag,src_bytes,dst_bytes,text,label,region
2758,flow-002757,tcp,dns,RSTR,1232,635,tcp dns RSTR 1232->635 normal,normal,Western Australia
2759,flow-002758,icmp,http,RSTR,392,661,icmp http RSTR 392->661 attack,attack,South Australia
2760,flow-002759,icmp,http,RSTO,1154,378,icmp http RSTO 1154->378 normal,normal,Northern Territory
2761,flow-002760,icmp,ssl,RSTO,985,831,icmp ssl RSTO 985->831 normal,normal,Western Australia
2762,flow-002761,tcp,smtp,S0,269,627,tcp smtp S0 269->627 normal,normal,Tasmania
2763,flow-002762,udp,dns,S1,664,316,udp dns S1 664->316 normal,normal,Queensland
2764,flow-002763,tcp,other,S0,925,854,tcp other S0 925->854 normal,normal,New South Wales
2765,flow-002764,icmp,dns,RSTO,630,214,icmp dns RSTO 630->214 normal,normal,Northern Territory
2766,flow-002765,icmp,ssh,S1,535,306,icmp ssh S1 535->306 normal,normal,Victoria
2767,flow-002766,tcp,ssh,RSTO,741,854,tcp ssh RSTO 741->854 normal,normal,Northern Territory
2768,flow-002767,tcp,other,RSTR,661,1233,tcp other RSTR 661->1233 normal,normal,New South Wales
2769,flow-002768,icmp,ssl,SF,141,17,icmp ssl SF 141->17 normal,normal,Western Australia
2770,flow-002769,tcp,ssh,RSTO,2061,747,tcp ssh RSTO 2061->747 normal,normal,Victoria
2771,flow-002770,udp,smtp,RSTO,879,377,udp smtp RSTO 879->377 normal,normal,Tasmania
2772,flow-002771,udp,smtp,SF,647,1683,udp smtp SF 647->1683 normal,normal,Western Australia
2773,flow-002772,icmp,ssl,S0,395,953,icmp ssl S0 395->953 normal,normal,Tasmania
2774,flow-002773,udp,dns,S1,439,1161,udp dns S1 439->1161 normal,normal,Tasmania
2775,flow-002774,udp,smtp,SF,616,421,udp smtp SF 616->421 normal,normal,Victoria
2776,flow-002775,icmp,smtp,RSTO,617,1357,icmp smtp RSTO 617->1357 normal,normal,Northern Territory
2777,flow-002776,tcp,ftp,SF,309,553,tcp ftp SF 309->553 attack,attack,ACT
2778,flow-002777,tcp,ssl,RSTR,816,677,tcp ssl RSTR 816->677 attack,attack,Western Australia
2779,flow-002778,icmp,ssl,REJ,392,572,icmp ssl REJ 392->572 normal,normal,Queensland
2780,flow-002779,tcp,dns,RSTR,48,1359,tcp dns RSTR 48->1359 normal,normal,Northern Territory
2781,flow-002780,udp,dns,RSTO,1202,868,udp dns RSTO 1202->868 normal,normal,ACT
2782,flow-002781,tcp,dns,RSTO,957,1222,tcp dns RSTO 957->1222 normal,normal,New South Wales
2783,flow-002782,icmp,ssh,REJ,26,792,icmp ssh REJ 26->792 normal,normal,Tasmania
2784,flow-002783,icmp,dns,S0,479,543,icmp dns S0 479->543 normal,normal,ACT
2785,flow-002784,icmp,ssh,S0,905,50,icmp ssh S0 905->50 normal,normal,Victoria
2786,flow-002785,icmp,ssh,SF,213,1598,icmp ssh SF 213->1598 attack,attack,Western Australia
2787,flow-002786,udp,http,S0,880,992,udp http S0 880->992 normal,normal,New South Wales
2788,flow-002787,tcp,other,RSTR,831,5,tcp other RSTR 831->5 normal,normal,Victoria
2789,flow-002788,tcp,ssl,RSTO,1042,1519,tcp ssl RSTO 1042->1519 normal,normal,Victoria
2790,flow-002789,udp,smtp,S1,24,164,udp smtp S1 24->164 attack,attack,Tasmania
2791,flow-002790,tcp,ftp,SF,359,364,tcp ftp SF 359->364 normal,normal,Western Australia
2792,flow-002791,icmp,ssl,S1,363,1687,icmp ssl S1 363->1687 normal,normal,New South Wales
2793,flow-002792,icmp,ssl,S1,843,593,icmp ssl S1 843->593 normal,normal,Queensland
2794,flow-002793,icmp,dns,RSTO,469,1016,icmp dns RSTO 469->1016 normal,normal,New South Wales
2795,flow-002794,udp,http,RSTO,828,1308,udp http RSTO 828->1308 normal,normal,Queensland
2796,flow-002795,icmp,other,RSTR,1006,1458,icmp other RSTR 1006->1458 normal,normal,Queensland
2797,flow-002796,udp,http,S1,1167,593,udp http S1 1167->593 normal,normal,Tasmania
2798,flow-002797,tcp,ftp,S0,1080,147,tcp ftp S0 1080->147 normal,normal,Tasmania
2799,flow-002798,udp,other,S1,1087,1635,udp other S1 1087->1635 attack,attack,Western Australia
2800,flow-002799,icmp,smtp,S1,1014,146,icmp smtp S1 1014->146 attack,attack,ACT
2801,flow-002800,tcp,http,REJ,172,283,tcp http REJ 172->283 normal,normal,New South Wales
2802,flow-002801,icmp,ssh,REJ,802,1161,icmp ssh REJ 802->1161 normal,normal,South Australia
2803,flow-002802,tcp,other,SF,699,1399,tcp other SF 699->1399 normal,normal,Western Australia
2804,flow-002803,udp,ssl,SF,789,490,udp ssl SF 789->490 normal,normal,ACT
2805,flow-002804,icmp,dns,RSTO,1396,1444,icmp dns RSTO 1396->1444 normal,normal,New South Wales
2806,flow-002805,udp,other,RSTO,140,566,udp other RSTO 140->566 normal,normal,ACT
2807,flow-002806,tcp,smtp,SF,521,1057,tcp smtp SF 521->1057 normal,normal,Western Australia
2808,flow-002807,icmp,ssl,RSTO,353,950,icmp ssl RSTO 353->950 normal,normal,Northern Territory
2809,flow-002808,icmp,smtp,RSTR,8,606,icmp smtp RSTR 8->606 attack,attack,South Australia
2810,flow-002809,tcp,smtp,RSTR,822,996,tcp smtp RSTR 822->996 normal,normal,Northern Territory
2811,flow-002810,udp,dns,REJ,372,1169,udp dns REJ 372->1169 attack,attack,Queensland
2812,flow-002811,icmp,ssl,S1,1168,696,icmp ssl S1 1168->696 normal,normal,New South Wales
2813,flow-002812,tcp,ssh,RSTO,195,1077,tcp ssh RSTO 195->1077 normal,normal,Western Australia
2814,flow-002813,tcp,ssl,S0,16,398,tcp ssl S0 16->398 normal,normal,New South Wales
2815,flow-002814,icmp,other,RSTR,482,250,icmp other RSTR 482->250 attack,attack,Western Australia
2816,flow-002815,icmp,ssh,RSTO,1089,1250,icmp ssh RSTO 1089->1250 normal,normal,Queensland
2817,flow-002816,udp,dns,S0,247,176,udp dns S0 247->176 normal,normal,Northern Territory
2818,flow-002817,icmp,http,REJ,981,1785,icmp http REJ 981->1785 normal,normal,Queensland
2819,flow-002818,icmp,dns,S0,458,323,icmp dns S0 458->323 attack,attack,Western Australia
2820,flow-002819,tcp,dns,S0,378,1733,tcp dns S0 378->1733 normal,normal,Queensland
2821,flow-002820,udp,ssl,RSTR,375,587,udp ssl RSTR 375->587 normal,normal,ACT
2822,flow-002821,icmp,smtp,RSTR,211,1351,icmp smtp RSTR 211->1351 normal,normal,Queensland
2823,flow-002822,tcp,dns,S0,1896,1941,tcp dns S0 1896->1941 normal,normal,South Australia
2824,flow-002823,icmp,http,RSTR,546,121,icmp http RSTR 546->121 normal,normal,Victoria
2825,flow-002824,icmp,ssh,SF,448,586,icmp ssh SF 448->586 attack,attack,New South Wales
2826,flow-002825,udp,ssl,S1,13,423,udp ssl S1 13->423 normal,normal,Western Australia
2827,flow-002826,icmp,ssh,S0,308,632,icmp ssh S0 308->632 normal,normal,Tasmania
2828,flow-002827,icmp,ssl,S0,860,461,icmp ssl S0 860->461 normal,normal,New South Wales
2829,flow-002828,tcp,ssl,S1,70,134,tcp ssl S1 70->134 normal,normal,Northern Territory
2830,flow-002829,tcp,dns,RSTR,27,968,tcp dns RSTR 27->968 normal,normal,Western Australia
2831,flow-002830,tcp,other,S1,548,175,tcp other S1 548->175 normal,normal,Victoria
2832,flow-002831,tcp,ftp,S1,501,433,tcp ftp S1 501->433 normal,normal,New South Wales
2833,flow-002832,tcp,ssh,RSTO,1246,899,tcp ssh RSTO 1246->899 normal,normal,Tasmania
2834,flow-002833,udp,ssl,S1,975,1293,udp ssl S1 975->1293 normal,normal,ACT
2835,flow-002834,udp,dns,REJ,681,185,udp dns REJ 681->185 attack,attack,Western Australia
2836,flow-002835,icmp,http,REJ,416,1095,icmp http REJ 416->1095 normal,normal,Queensland
2837,flow-002836,tcp,http,RSTR,687,1101,tcp http RSTR 687->1101 normal,normal,Victoria
2838,flow-002837,tcp,dns,REJ,777,575,tcp dns REJ 777->575 normal,normal,Western Australia
2839,flow-002838,tcp,ftp,S1,462,30,tcp ftp S1 462->30 normal,normal,Victoria
2840,flow-002839,icmp,dns,REJ,284,714,icmp dns REJ 284->714 normal,normal,Victoria
2841,flow-002840,udp,other,S1,1537,1194,udp other S1 1537->1194 normal,normal,ACT
2842,flow-002841,icmp,ssl,REJ,1101,130,icmp ssl REJ 1101->130 attack,attack,Western Australia
2843,flow-002842,tcp,smtp,REJ,662,973,tcp smtp REJ 662->973 normal,normal,Northern Territory
2844,flow-002843,tcp,http,RSTO,849,490,tcp http RSTO 849->490 attack,attack,ACT
2845,flow-002844,udp,ftp,SF,678,86,udp ftp SF 678->86 attack,attack,South Australia
2846,flow-002845,icmp,ssl,S0,1124,1242,icmp ssl S0 1124->1242 normal,normal,New South Wales
2847,flow-002846,udp,http,S1,849,1551,udp http S1 849->1551 normal,normal,Queensland
2848,flow-002847,udp,ssh,RSTR,750,965,udp ssh RSTR 750->965 normal,normal,Victoria
2849,flow-002848,udp,other,S1,971,866,udp other S1 971->866 normal,normal,Victoria
2850,flow-002849,udp,ssh,RSTO,832,217,udp ssh RSTO 832->217 attack,attack,Queensland
2851,flow-002850,udp,ssh,S0,412,1015,udp ssh S0 412->1015 attack,attack,Western Australia
2852,flow-002851,udp,ssh,S1,918,1026,udp ssh S1 918->1026 normal,normal,Northern Territory
2853,flow-002852,tcp,http,RSTR,140,304,tcp http RSTR 140->304 attack,attack,New South Wales
2854,flow-002853,udp,smtp,S0,161,314,udp smtp S0 161->314 normal,normal,Queensland
2855,flow-002854,icmp,ssh,S1,409,171,icmp ssh S1 409->171 normal,normal,Victoria
2856,flow-002855,tcp,other,S0,618,337,tcp other S0 618->337 normal,normal,Tasmania
2857,flow-002856,udp,smtp,S0,97,266,udp smtp S0 97->266 normal,normal,ACT
2858,flow-002857,icmp,http,S1,503,1248,icmp http S1 503->1248 normal,normal,Queensland
2859,flow-002858,tcp,ssh,S1,561,559,tcp ssh S1 561->559 normal,normal,Tasmania
2860,flow-002859,icmp,http,S1,713,272,icmp http S1 713->272 normal,normal,South Australia
2861,flow-002860,tcp,http,S0,98,808,tcp http S0 98->808 normal,normal,South Australia
2862,flow-002861,udp,ftp,S0,1215,754,udp ftp S0 1215->754 attack,attack,Victoria
2863,flow-002862,udp,smtp,SF,1268,230,udp smtp SF 1268->230 normal,normal,Tasmania
2864,flow-002863,udp,smtp,RSTO,1043,1334,udp smtp RSTO 1043->1334 normal,normal,Queensland
2865,flow-002864,udp,ssh,S0,501,256,udp ssh S0 501->256 normal,normal,Tasmania
2866,flow-002865,udp,ftp,RSTR,1001,1380,udp ftp RSTR 1001->1380 normal,normal,Queensland
2867,flow-002866,icmp,ssl,RSTO,203,242,icmp ssl RSTO 203->242 normal,normal,ACT
2868,flow-002867,udp,other,RSTO,44,923,udp other RSTO 44->923 attack,attack,New South Wales
2869,flow-002868,icmp,ssl,S1,291,1137,icmp ssl S1 291->1137 normal,normal,South Australia
2870,flow-002869,udp,ftp,RSTO,1389,661,udp ftp RSTO 1389->661 normal,normal,South Australia
2871,flow-002870,udp,dns,SF,77,1065,udp dns SF 77->1065 normal,normal,Tasmania
2872,flow-002871,tcp,dns,REJ,794,742,tcp dns REJ 794->742 normal,normal,ACT
2873,flow-002872,icmp,dns,S0,588,1135,icmp dns S0 588->1135 normal,normal,Western Australia
2874,flow-002873,tcp,smtp,SF,285,524,tcp smtp SF 285->524 attack,attack,Queensland
2875,flow-002874,tcp,dns,S1,300,794,tcp dns S1 300->794 normal,normal,New South Wales
2876,flow-002875,udp,http,S1,266,60,udp http S1 266->60 normal,normal,Northern Territory
2877,flow-002876,tcp,other,REJ,924,555,tcp other REJ 924->555 normal,normal,Western Australia
2878,flow-002877,icmp,ssh,RSTR,110,1413,icmp ssh RSTR 110->1413 normal,normal,Victoria
2879,flow-002878,udp,ftp,SF,1226,232,udp ftp SF 1226->232 attack,attack,Tasmania
2880,flow-002879,tcp,ftp,S1,539,1052,tcp ftp S1 539->1052 normal,normal,South Australia
2881,flow-002880,icmp,ssh,S0,1017,691,icmp ssh S0 1017->691 attack,attack,ACT
2882,flow-002881,tcp,smtp,SF,1147,1315,tcp smtp SF 1147->1315 normal,normal,Tasmania
2883,flow-002882,tcp,ssh,RSTR,1030,206,tcp ssh RSTR 1030->206 attack,attack,Tasmania
2884,flow-002883,icmp,ssh,S1,1305,505,icmp ssh S1 1305->505 normal,normal,Victoria
2885,flow-002884,tcp,dns,REJ,436,302,tcp dns REJ 436->302 normal,normal,Northern Territory
2886,flow-002885,udp,http,RSTR,668,421,udp http RSTR 668->421 normal,normal,New South Wales
2887,flow-002886,udp,smtp,REJ,482,2050,udp smtp REJ 482->2050 normal,normal,ACT
2888,flow-002887,icmp,dns,RSTO,452,898,icmp dns RSTO 452->898 normal,normal,Queensland
2889,flow-002888,tcp,ssh,REJ,402,1088,tcp ssh REJ 402->1088 normal,normal,South Australia
2890,flow-002889,icmp,ftp,SF,313,106,icmp ftp SF 313->106 normal,normal,Victoria
2891,flow-002890,udp,ssh,RSTR,1593,414,udp ssh RSTR 1593->414 normal,normal,New South Wales
2892,flow-002891,tcp,http,SF,153,1923,tcp http SF 153->1923 normal,normal,Queensland
2893,flow-002892,udp,other,REJ,3,759,udp other REJ 3->759 normal,normal,South Australia
2894,flow-002893,icmp,ftp,REJ,153,224,icmp ftp REJ 153->224 normal,normal,Tasmania
2895,flow-002894,icmp,other,S0,643,761,icmp other S0 643->761 normal,normal,Western Australia
2896,flow-002895,tcp,http,RSTR,1596,2083,tcp http RSTR 1596->2083 normal,normal,New South Wales
2897,flow-002896,tcp,dns,S1,360,1949,tcp dns S1 360->1949 attack,attack,Western Australia
2898,flow-002897,udp,smtp,RSTR,470,764,udp smtp RSTR 470->764 normal,normal,Northern Territory
2899,flow-002898,icmp,smtp,REJ,201,480,icmp smtp REJ 201->480 attack,attack,South Australia
2900,flow-002899,udp,dns,RSTO,142,1107,udp dns RSTO 142->1107 normal,normal,New South Wales
2901,flow-002900,udp,ssl,S0,536,95,udp ssl S0 536->95 normal,normal,Northern Territory
2902,flow-002901,icmp,ssh,RSTO,593,436,icmp ssh RSTO 593->436 normal,normal,South Australia
2903,flow-002902,udp,http,S0,951,236,udp http S0 951->236 normal,normal,Northern Territory
2904,flow-002903,udp,ftp,SF,558,1295,udp ftp SF 558->1295 normal,normal,ACT
2905,flow-002904,udp,ssl,S0,1358,732,udp ssl S0 1358->732 attack,attack,Victoria
2906,flow-002905,udp,ssh,RSTO,663,53,udp ssh RSTO 663->53 normal,normal,South Australia
2907,flow-002906,udp,ssl,S0,708,1110,udp ssl S0 708->1110 normal,normal,Northern Territory
2908,flow-002907,tcp,other,RSTO,519,161,tcp other RSTO 519->161 normal,normal,Queensland
2909,flow-002908,icmp,ssh,S1,587,643,icmp ssh S1 587->643 normal,normal,Tasmania
2910,flow-002909,tcp,other,S0,648,409,tcp other S0 648->409 normal,normal,Northern Territory
2911,flow-002910,udp,dns,REJ,244,2042,udp dns REJ 244->2042 normal,normal,Tasmania
2912,flow-002911,tcp,ftp,SF,682,445,tcp ftp SF 682->445 normal,normal,New South Wales
2913,flow-002912,icmp,ssh,RSTR,823,1581,icmp ssh RSTR 823->1581 attack,attack,New South Wales
2914,flow-002913,udp,other,RSTR,1114,1348,udp other RSTR 1114->1348 normal,normal,Tasmania
2915,flow-002914,tcp,ssl,S1,1326,233,tcp ssl S1 1326->233 normal,normal,Tasmania
2916,flow-002915,icmp,smtp,S0,1007,1254,icmp smtp S0 1007->1254 normal,normal,Queensland
2917,flow-002916,udp,ssl,SF,1068,39,udp ssl SF 1068->39 normal,normal,Western Australia
2918,flow-002917,icmp,other,RSTR,673,75,icmp other RSTR 673->75 normal,normal,Tasmania
2919,flow-002918,icmp,dns,S1,613,30,icmp dns S1 613->30 attack,attack,South Australia
2920,flow-002919,icmp,http,SF,593,704,icmp http SF 593->704 normal,normal,Queensland
2921,flow-002920,icmp,http,S1,1245,304,icmp http S1 1245->304 normal,normal,Tasmania
2922,flow-002921,tcp,http,S1,782,1539,tcp http S1 782->1539 normal,normal,South Australia
2923,flow-002922,icmp,ssl,RSTR,796,1548,icmp ssl RSTR 796->1548 normal,normal,Queensland
2924,flow-002923,tcp,ftp,REJ,142,757,tcp ftp REJ 142->757 normal,normal,South Australia
2925,flow-002924,tcp,ssh,REJ,648,357,tcp ssh REJ 648->357 normal,normal,Victoria
2926,flow-002925,tcp,ftp,S0,1428,1258,tcp ftp S0 1428->1258 normal,normal,Tasmania
2927,flow-002926,udp,smtp,S1,542,398,udp smtp S1 542->398 normal,normal,Western Australia
2928,flow-002927,tcp,ssh,RSTR,818,756,tcp ssh RSTR 818->756 normal,normal,South Australia
2929,flow-002928,udp,other,S0,89,724,udp other S0 89->724 normal,normal,South Australia
2930,flow-002929,tcp,smtp,S1,321,1099,tcp smtp S1 321->1099 normal,normal,South Australia
2931,flow-002930,udp,ssl,S0,1527,326,udp ssl S0 1527->326 normal,normal,South Australia
2932,flow-002931,icmp,other,S1,1070,876,icmp other S1 1070->876 attack,attack,Northern Territory
2933,flow-002932,tcp,ftp,S1,479,681,tcp ftp S1 479->681 normal,normal,Western Australia
2934,flow-002933,udp,http,SF,1183,739,udp http SF 1183->739 normal,normal,Queensland
2935,flow-002934,tcp,other,SF,314,1246,tcp other SF 314->1246 normal,normal,ACT
2936,flow-002935,tcp,http,SF,212,578,tcp http SF 212->578 normal,normal,South Australia
2937,flow-002936,tcp,other,RSTO,628,802,tcp other RSTO 628->802 normal,normal,Queensland
2938,flow-002937,tcp,ssh,RSTO,313,150,tcp ssh RSTO 313->150 attack,attack,New South Wales
2939,flow-002938,icmp,ftp,S1,362,175,icmp ftp S1 362->175 normal,normal,New South Wales
2940,flow-002939,udp,other,RSTR,870,1290,udp other RSTR 870->1290 normal,normal,South Australia
2941,flow-002940,udp,dns,RSTO,1104,988,udp dns RSTO 1104->988 normal,normal,South Australia
2942,flow-002941,icmp,smtp,S1,851,706,icmp smtp S1 851->706 normal,normal,Queensland
2943,flow-002942,tcp,dns,RSTO,310,384,tcp dns RSTO 310->384 normal,normal,Victoria
2944,flow-002943,tcp,ssh,RSTO,550,434,tcp ssh RSTO 550->434 normal,normal,New South Wales
2945,flow-002944,tcp,smtp,REJ,642,233,tcp smtp REJ 642->233 attack,attack,Victoria
2946,flow-002945,tcp,ssl,RSTR,455,1250,tcp ssl RSTR 455->1250 normal,normal,Queensland
2947,flow-002946,udp,dns,SF,432,622,udp dns SF 432->622 attack,attack,Tasmania
2948,flow-002947,icmp,smtp,SF,714,295,icmp smtp SF 714->295 attack,attack,Victoria
2949,flow-002948,icmp,ftp,S0,1529,1497,icmp ftp S0 1529->1497 attack,attack,New South Wales
2950,flow-002949,udp,ssl,RSTO,753,549,udp ssl RSTO 753->549 normal,normal,Victoria
2951,flow-002950,icmp,other,SF,949,92,icmp other SF 949->92 attack,attack,New South Wales
2952,flow-002951,icmp,ssl,REJ,349,141,icmp ssl REJ 349->141 attack,attack,Queensland
2953,flow-002952,icmp,ssh,REJ,277,1147,icmp ssh REJ 277->1147 normal,normal,Western Australia
2954,flow-002953,tcp,other,S1,1290,548,tcp other S1 1290->548 attack,attack,ACT
2955,flow-002954,tcp,ssh,RSTR,789,454,tcp ssh RSTR 789->454 normal,normal,ACT
2956,flow-002955,icmp,other,REJ,323,1124,icmp other REJ 323->1124 normal,normal,Tasmania
2957,flow-002956,tcp,ssl,RSTO,1089,921,tcp ssl RSTO 1089->921 normal,normal,Western Australia
2958,flow-002957,tcp,ssh,S1,661,113,tcp ssh S1 661->113 normal,normal,Northern Territory
2959,flow-002958,tcp,ssl,RSTO,1354,487,tcp ssl RSTO 1354->487 normal,normal,Victoria
2960,flow-002959,icmp,ssh,SF,403,1176,icmp ssh SF 403->1176 normal,normal,Queensland
2961,flow-002960,icmp,smtp,S0,344,1072,icmp smtp S0 344->1072 normal,normal,ACT
2962,flow-002961,icmp,http,RSTO,1384,1321,icmp http RSTO 1384->1321 normal,normal,Western Australia
2963,flow-002962,tcp,ftp,S1,427,583,tcp ftp S1 427->583 normal,normal,ACT
2964,flow-002963,tcp,ftp,S0,1067,69,tcp ftp S0 1067->69 attack,attack,New South Wales
2965,flow-002964,udp,ssl,RSTO,558,618,udp ssl RSTO 558->618 normal,normal,Western Australia
2966,flow-002965,udp,http,SF,917,672,udp http SF 917->672 normal,normal,New South Wales
2967,flow-002966,udp,dns,RSTO,659,502,udp dns RSTO 659->502 normal,normal,ACT
2968,flow-002967,icmp,other,REJ,1311,752,icmp other REJ 1311->752 normal,normal,South Australia
2969,flow-002968,icmp,http,S1,65,913,icmp http S1 65->913 normal,normal,Queensland
2970,flow-002969,tcp,http,S0,1820,1340,tcp http S0 1820->1340 normal,normal,South Australia
2971,flow-002970,udp,ssh,S1,202,568,udp ssh S1 202->568 normal,normal,Tasmania
2972,flow-002971,udp,http,S1,234,620,udp http S1 234->620 normal,normal,Tasmania
2973,flow-002972,icmp,http,RSTO,112,495,icmp http RSTO 112->495 normal,normal,Queensland
2974,flow-002973,udp,dns,RSTR,834,1006,udp dns RSTR 834->1006 normal,normal,Victoria
2975,flow-002974,icmp,other,SF,1463,126,icmp other SF 1463->126 normal,normal,Queensland
2976,flow-002975,udp,dns,S1,463,615,udp dns S1 463->615 attack,attack,Victoria
2977,flow-002976,tcp,other,RSTR,272,168,tcp other RSTR 272->168 normal,normal,New South Wales
2978,flow-002977,tcp,ssl,RSTO,456,1050,tcp ssl RSTO 456->1050 attack,attack,Tasmania
2979,flow-002978,tcp,smtp,SF,409,127,tcp smtp SF 409->127 normal,normal,Victoria
2980,flow-002979,udp,ssh,RSTO,1503,1534,udp ssh RSTO 1503->1534 normal,normal,New South Wales
2981,flow-002980,udp,ftp,RSTO,1522,553,udp ftp RSTO 1522->553 normal,normal,Tasmania
2982,flow-002981,udp,other,SF,960,71,udp other SF 960->71 normal,normal,Northern Territory
2983,flow-002982,tcp,http,S1,493,42,tcp http S1 493->42 attack,attack,New South Wales
2984,flow-002983,udp,other,RSTO,706,491,udp other RSTO 706->491 attack,attack,ACT
2985,flow-002984,icmp,other,SF,153,970,icmp other SF 153->970 normal,normal,Victoria
2986,flow-002985,tcp,http,RSTR,174,399,tcp http RSTR 174->399 normal,normal,Queensland
2987,flow-002986,tcp,smtp,RSTR,14,1462,tcp smtp RSTR 14->1462 normal,normal,Queensland
2988,flow-002987,icmp,ssh,S0,376,580,icmp ssh S0 376->580 normal,normal,ACT
2989,flow-002988,udp,ssl,SF,226,13,udp ssl SF 226->13 normal,normal,Northern Territory
2990,flow-002989,icmp,dns,S0,1125,1097,icmp dns S0 1125->1097 normal,normal,Northern Territory
2991,flow-002990,tcp,smtp,SF,1191,1119,tcp smtp SF 1191->1119 attack,attack,Tasmania
